SCO_id,CRISPRi_positions,GeneID,Entry.x,Reviewed.x,Entry Name.x,Protein names.x,Gene_Names_Original.x,Length.x,Gene Names (synonym).x,Entry.y,Reviewed.y,Entry Name.y,Protein names.y,Gene_Names_Original.y,Length.y,Gene Names (synonym).y,KEGG_ID,GO_Terms,GO_Count,Metabolic_Pathways,Pathway_Count,Regulating_TFs,TF_Count,Is_TF,Regulates_Genes,Target_Count,Has_UniProt,Has_KEGG,Has_GO,Has_Pathway,Has_TF_Regulation,Annotation_Score,In_Carbon_Metabolism,In_Amino_Acid_Metabolism,In_Secondary_Metabolism,In_Actinorhodin,In_Prodigiosin,In_Calcium_Dependent_Antibiotic,In_Coelimycin_P1,In_Methylenomycin,In_Desferrioxamine,Functional_Class
SCO1070,LIB#4:C8; LIB#4:D8,SCO1070,Q9K429,unreviewed,Q9K429_STRCO,Two component system response regulator,SCO1070 SCG22.16c,221.0,,Q9K429,unreviewed,Q9K429_STRCO,Two component system response regulator,SCO1070 SCG22.16c,221.0,,sco:SCO1070,GO:0006355,1,,0,"SCO1289,SCO2209,SCO6812",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1069,LIB#4:A8; LIB#4:B8,SCO1069,Q9K430,unreviewed,Q9K430_STRCO,MarR-family transcriptional regulator,SCO1069 SCG22.15c,159.0,,Q9K430,unreviewed,Q9K430_STRCO,MarR-family transcriptional regulator,SCO1069 SCG22.15c,159.0,,sco:SCO1069,GO:0003700;GO:0006355,2,,0,SCO5574,1,True,"SCO3414,SCO3914,SCO3915,SCO4587,SCO4588",5,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1068,,SCO1068,Q9K431,unreviewed,Q9K431_STRCO,Maleylpyruvate isomerase family mycothiol-dependent enzyme,SCO1068 SCG22.14,246.0,,Q9K431,unreviewed,Q9K431_STRCO,Maleylpyruvate isomerase family mycothiol-dependent enzyme,SCO1068 SCG22.14,246.0,,sco:SCO1068,,0,,0,"SCO3201,SCO4167,SCO5574",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO1067,,SCO1067,Q9K432,unreviewed,Q9K432_STRCO,Integral membrane transport protein,SCO1067 SCG22.13,390.0,,Q9K432,unreviewed,Q9K432_STRCO,Integral membrane transport protein,SCO1067 SCG22.13,390.0,,sco:SCO1067,GO:0022857;GO:0055085,2,,0,"SCO1039,SCO3201",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1066,LIB#4:G7; LIB#4:H7,SCO1066,Q9K433,unreviewed,Q9K433_STRCO,LacI-family transcriptional regulator,SCO1066 SCG22.12,340.0,,Q9K433,unreviewed,Q9K433_STRCO,LacI-family transcriptional regulator,SCO1066 SCG22.12,340.0,,sco:SCO1066,GO:0003677;GO:0006355,2,,0,"SCO1039,SCO1066,SCO2209,SCO2865,SCO4391,SCO6105",6,True,SCO1066,1,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1065,,SCO1065,Q9K434,unreviewed,Q9K434_STRCO,Sugar transport sugar binding protein,SCO1065 SCG22.11c,453.0,,Q9K434,unreviewed,Q9K434_STRCO,Sugar transport sugar binding protein,SCO1065 SCG22.11c,453.0,,sco:SCO1065,,0,ABC transporters - Streptomyces coelicolor (path:sco02010),1,"SCO5574,SCO6105",2,False,,0,False,True,False,True,False,2,False,False,False,False,False,False,False,False,False,
SCO1063,,SCO1063,Q9K436,unreviewed,Q9K436_STRCO,Sugar transport integral membrane protein,SCO1063 SCG22.09c,297.0,,Q9K436,unreviewed,Q9K436_STRCO,Sugar transport integral membrane protein,SCO1063 SCG22.09c,297.0,,sco:SCO1063,GO:0055085;GO:0016020,2,ABC transporters - Streptomyces coelicolor (path:sco02010),1,,0,False,,0,False,True,True,True,False,3,False,False,False,False,False,False,False,False,False,
SCO1062,,SCO1062,Q9K437,unreviewed,Q9K437_STRCO,Hydrolase,SCO1062 SCG22.08c,693.0,,Q9K437,unreviewed,Q9K437_STRCO,Hydrolase,SCO1062 SCG22.08c,693.0,,sco:SCO1062,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO1061,,SCO1061,Q9K438,unreviewed,Q9K438_STRCO,Bifunctional protein (Secreted sugar binding protein/sugar hydrolase),SCO1061 SCG22.07c,555.0,,Q9K438,unreviewed,Q9K438_STRCO,Bifunctional protein (Secreted sugar binding protein/sugar hydrolase),SCO1061 SCG22.07c,555.0,,sco:SCO1061,,0,,0,"SCO2792,SCO4167,SCO7056",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO1060,LIB#4:E7; LIB#4:F7,SCO1060,Q9K439,unreviewed,Q9K439_STRCO,Transcriptional repressor,SCO1060 SCG22.06c,413.0,,Q9K439,unreviewed,Q9K439_STRCO,Transcriptional repressor,SCO1060 SCG22.06c,413.0,,sco:SCO1060,,0,,0,SCO3144,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO1058,,SCO1058,Q9K441,unreviewed,Q9K441_STRCO,Sugar transport integral membrane protein,SCO1058 SCG22.04,275.0,,Q9K441,unreviewed,Q9K441_STRCO,Sugar transport integral membrane protein,SCO1058 SCG22.04,275.0,,sco:SCO1058,GO:0055085;GO:0016020,2,,0,SCO2875,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1057,,SCO1057,Q9K442,unreviewed,Q9K442_STRCO,Sugar transport integral membrane protein,SCO1057 SCG22.03,321.0,,Q9K442,unreviewed,Q9K442_STRCO,Sugar transport integral membrane protein,SCO1057 SCG22.03,321.0,,sco:SCO1057,GO:0055085;GO:0016020,2,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO1056,,SCO1056,Q9K443,unreviewed,Q9K443_STRCO,Sugar transport sugar binding protein,SCO1056 SCG22.02,419.0,,Q9K443,unreviewed,Q9K443_STRCO,Sugar transport sugar binding protein,SCO1056 SCG22.02,419.0,,sco:SCO1056,,0,,0,SCO7562,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7201,LIB#16:G11; LIB#16:H11,SCO7201,Q9K446,unreviewed,Q9K446_STRCO,Transcriptional regulator,SCO7201 SC1D2.04,158.0,,Q9K446,unreviewed,Q9K446_STRCO,Transcriptional regulator,SCO7201 SC1D2.04,158.0,,sco:SCO7201,GO:0003700;GO:0006355,2,,0,"SCO3914,SCO4032,SCO4336,SCO4450,SCO7201,SCO7539,SCO7552",7,True,"SCO7201,SCO7202",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7200,,SCO7200,Q9K447,unreviewed,Q9K447_STRCO,Nitroreductase family deazaflavin-dependent oxidoreductase,SCO7200 SC1D2.03c,181.0,,Q9K447,unreviewed,Q9K447_STRCO,Nitroreductase family deazaflavin-dependent oxidoreductase,SCO7200 SC1D2.03c,181.0,,sco:SCO7200,GO:0016491,1,,0,"SCO3914,SCO4336,SCO4450,SCO5574",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7199,,SCO7199,Q9K448,unreviewed,Q9K448_STRCO,Membrane protein,SCO7199 SC1D2.02c,131.0,,Q9K448,unreviewed,Q9K448_STRCO,Membrane protein,SCO7199 SC1D2.02c,131.0,,sco:SCO7199,,0,,0,SCO4167,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7233,,SCO7233,Q9K452,unreviewed,Q9K452_STRCO,Secreted protein,SCO7233 SC2H12.32,934.0,,Q9K452,unreviewed,Q9K452_STRCO,Secreted protein,SCO7233 SC2H12.32,934.0,,sco:SCO7233,,0,,0,"SCO0610,SCO5082,SCO5574,SCO6675",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7232,,SCO7232,Q9K453,unreviewed,Q9K453_STRCO,Secreted protein,SCO7232 SC2H12.31,211.0,,Q9K453,unreviewed,Q9K453_STRCO,Secreted protein,SCO7232 SC2H12.31,211.0,,sco:SCO7232,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7230,LIB#16:C12; LIB#16:D12,SCO7230,Q9K455,unreviewed,Q9K455_STRCO,Two-component system response regulator,SCO7230 SC2H12.29,229.0,,Q9K455,unreviewed,Q9K455_STRCO,Two-component system response regulator,SCO7230 SC2H12.29,229.0,,sco:SCO7230,,0,,0,"SCO6358,SCO7230",2,True,"SCO0072,SCO0465,SCO0466,SCO0611,SCO0612,SCO0643,SCO0675,SCO0725,SCO0726,SCO0870,SCO0871,SCO1107,SCO1108,SCO1110,SCO1237,SCO1312,SCO1313,SCO1619,SCO1649,SCO1650,SCO1710,SCO1714,SCO1753,SCO1754,SCO1776,SCO1845,SCO1863,SCO2231,SCO2302,SCO2491,SCO2492,SCO2527,SCO2528,SCO2574,SCO2671,SCO2672,SCO2728,SCO3098,SCO3099,SCO3179,SCO3180,SCO3322,SCO3377,SCO3438,SCO3663,SCO3664,SCO3705,SCO3706,SCO3847,SCO4028,SCO4029,SCO4060,SCO4061,SCO4063,SCO4087,SCO4196,SCO4197,SCO4423,SCO4424,SCO4616,SCO4619,SCO4620,SCO4631,SCO4895,SCO4907,SCO5182,SCO5308,SCO5309,SCO5315,SCO5316,SCO5384,SCO5385,SCO5446,SCO5805,SCO5863,SCO6020,SCO6086,SCO6239,SCO6499,SCO6736,SCO6737,SCO6978,SCO7022,SCO7063,SCO7075,SCO7158,SCO7207,SCO7229,SCO7230,SCO7307,SCO7308,SCO7492,SCO7493,SCO7523,SCO7747,SCO7775,SCO7815",97,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7229,,SCO7229,Q9K456,unreviewed,Q9K456_STRCO,Membrane protein,SCO7229 SC2H12.28c,314.0,,Q9K456,unreviewed,Q9K456_STRCO,Membrane protein,SCO7229 SC2H12.28c,314.0,,sco:SCO7229,,0,,0,"SCO1872,SCO3144,SCO7230,SCO7742",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7228,,SCO7228,Q9K457,unreviewed,Q9K457_STRCO,Polysaccharide lyase,SCO7228 SC2H12.27c,554.0,,Q9K457,unreviewed,Q9K457_STRCO,Polysaccharide lyase,SCO7228 SC2H12.27c,554.0,,sco:SCO7228,GO:0030246,1,,0,"SCO1872,SCO5082,SCO7742",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7227,,SCO7227,Q9K458,unreviewed,Q9K458_STRCO,Secreted protein,SCO7227 SC2H12.26,343.0,,Q9K458,unreviewed,Q9K458_STRCO,Secreted protein,SCO7227 SC2H12.26,343.0,,sco:SCO7227,GO:0016020,1,,0,SCO7552,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7226,,SCO7226,Q9K459,unreviewed,Q9K459_STRCO,Integral membrane protein,SCO7226 SC2H12.25,146.0,,Q9K459,unreviewed,Q9K459_STRCO,Integral membrane protein,SCO7226 SC2H12.25,146.0,,sco:SCO7226,,0,,0,"SCO5082,SCO6246,SCO7552",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7225,,SCO7225,Q9K460,unreviewed,Q9K460_STRCO,Secreted chitinase,SCO7225 SC2H12.24,244.0,,Q9K460,unreviewed,Q9K460_STRCO,Secreted chitinase,SCO7225 SC2H12.24,244.0,,sco:SCO7225,GO:0004553;GO:0030246;GO:0005975;GO:0005576,4,,0,"SCO1262,SCO3173,SCO3201,SCO5231,SCO6105,SCO7056",6,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7224,,SCO7224,Q9K461,unreviewed,Q9K461_STRCO,Integral membrane protein,SCO7224 SC2H12.23c,151.0,,Q9K461,unreviewed,Q9K461_STRCO,Integral membrane protein,SCO7224 SC2H12.23c,151.0,,sco:SCO7224,,0,,0,SCO5231,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7222,LIB#16:A12; LIB#16:B12,SCO7222,Q9K463,unreviewed,Q9K463_STRCO,TetR-family transcriptional regulator,SCO7222 SC2H12.21c,236.0,,Q9K463,unreviewed,Q9K463_STRCO,TetR-family transcriptional regulator,SCO7222 SC2H12.21c,236.0,,sco:SCO7222,GO:0003677,1,,0,"SCO2319,SCO5082,SCO6792,SCO7222,SCO7562",5,True,"SCO0492,SCO0958,SCO1160,SCO1513,SCO3060,SCO3061,SCO3750,SCO4858,SCO4967,SCO6609,SCO6839,SCO6840,SCO7211,SCO7222,SCO7223",15,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7221,,SCO7221,Q9K464,unreviewed,Q9K464_STRCO,Polyketide synthase,SCO7221 SC2H12.20c,389.0,,Q9K464,unreviewed,Q9K464_STRCO,Polyketide synthase,SCO7221 SC2H12.20c,389.0,,sco:SCO7221,GO:0016746;GO:0016747;GO:0009058,3,,0,"SCO1289,SCO3291",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7220,,SCO7220,Q9K465,unreviewed,Q9K465_STRCO,PPM-type phosphatase domain-containing protein,SCO7220 SC2H12.19c,667.0,,Q9K465,unreviewed,Q9K465_STRCO,PPM-type phosphatase domain-containing protein,SCO7220 SC2H12.19c,667.0,,sco:SCO7220,,0,,0,"SCO0421,SCO0582,SCO3173",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7219,,SCO7219,Q9K466,unreviewed,Q9K466_STRCO,Phosphoglycerate mutase,SCO7219 SC2H12.18c,208.0,,Q9K466,unreviewed,Q9K466_STRCO,Phosphoglycerate mutase,SCO7219 SC2H12.18c,208.0,,sco:SCO7219,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7218,,SCO7218,Q9K467,unreviewed,Q9K467_STRCO,Iron transport lipoprotein,SCO7218 SC2H12.17,345.0,,Q9K467,unreviewed,Q9K467_STRCO,Iron transport lipoprotein,SCO7218 SC2H12.17,345.0,,sco:SCO7218,,0,,0,"SCO0582,SCO4391",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7217,,SCO7217,Q9K468,unreviewed,Q9K468_STRCO,"Iron transport protein, ATP-binding component",SCO7217 SC2H12.16,258.0,,Q9K468,unreviewed,Q9K468_STRCO,"Iron transport protein, ATP-binding component",SCO7217 SC2H12.16,258.0,,sco:SCO7217,GO:0005524;GO:0016887,2,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7216,,SCO7216,Q9K469,unreviewed,Q9K469_STRCO,FecCD-family membrane transport protein,SCO7216 SC2H12.15,368.0,,Q9K469,unreviewed,Q9K469_STRCO,FecCD-family membrane transport protein,SCO7216 SC2H12.15,368.0,,sco:SCO7216,GO:0022857;GO:0016020,2,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7215,,SCO7215,Q9K470,reviewed,YZZE_STRCO,UPF0157 protein SCO7215,SCO7215 SC2H12.14c,186.0,,Q9K470,reviewed,YZZE_STRCO,UPF0157 protein SCO7215,SCO7215 SC2H12.14c,186.0,,sco:SCO7215,,0,,0,"SCO2209,SCO2869",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7214,,SCO7214,Q9K471,unreviewed,Q9K471_STRCO,Possible integral membrane protein,SCO7214 SC2H12.13c,355.0,,Q9K471,unreviewed,Q9K471_STRCO,Possible integral membrane protein,SCO7214 SC2H12.13c,355.0,,sco:SCO7214,,0,,0,"SCO2209,SCO6812",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7213,,SCO7213,Q9K472,unreviewed,Q9K472_STRCO,Methyltransferase domain-containing protein,SCO7213 SC2H12.12,248.0,,Q9K472,unreviewed,Q9K472_STRCO,Methyltransferase domain-containing protein,SCO7213 SC2H12.12,248.0,,sco:SCO7213,,0,,0,"SCO7554,SCO7585",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7212,,SCO7212,Q9K473,unreviewed,Q9K473_STRCO,Secreted glycosyl hydrolase,SCO7212 SC2H12.11c,962.0,,Q9K473,unreviewed,Q9K473_STRCO,Secreted glycosyl hydrolase,SCO7212 SC2H12.11c,962.0,,sco:SCO7212,,0,,0,"SCO3173,SCO3201,SCO4167,SCO6003,SCO7552",5,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7211,,SCO7211,Q9K474,unreviewed,Q9K474_STRCO,Secreted glycosyl hydrolase,SCO7211 SC2H12.10c,579.0,,Q9K474,unreviewed,Q9K474_STRCO,Secreted glycosyl hydrolase,SCO7211 SC2H12.10c,579.0,,sco:SCO7211,,0,,0,"SCO0110,SCO2875,SCO6003,SCO6153,SCO7222,SCO7552",6,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7210,,SCO7210,Q9K475,unreviewed,Q9K475_STRCO,Coenzyme Q-binding protein COQ10 START domain-containing protein,SCO7210 SC2H12.09,153.0,,Q9K475,unreviewed,Q9K475_STRCO,Coenzyme Q-binding protein COQ10 START domain-containing protein,SCO7210 SC2H12.09,153.0,,sco:SCO7210,,0,,0,"SCO0927,SCO2442,SCO4118",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7209,,SCO7209,Q9K476,unreviewed,Q9K476_STRCO,Uncharacterized protein,SCO7209 SC2H12.08c,46.0,,Q9K476,unreviewed,Q9K476_STRCO,Uncharacterized protein,SCO7209 SC2H12.08c,46.0,,sco:SCO7209,,0,,0,SCO0927,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7208,,SCO7208,Q9K477,unreviewed,Q9K477_STRCO,Uncharacterized protein,SCO7208 SC2H12.07c,77.0,,Q9K477,unreviewed,Q9K477_STRCO,Uncharacterized protein,SCO7208 SC2H12.07c,77.0,,sco:SCO7208,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7207,,SCO7207,Q9K478,unreviewed,Q9K478_STRCO,Membrane protein,SCO7207 SC2H12.06,286.0,,Q9K478,unreviewed,Q9K478_STRCO,Membrane protein,SCO7207 SC2H12.06,286.0,,sco:SCO7207,,0,,0,"SCO0110,SCO7230,SCO7552",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7206,,SCO7206,Q9K479,unreviewed,Q9K479_STRCO,Membrane protein,SCO7206 SC2H12.05,366.0,,Q9K479,unreviewed,Q9K479_STRCO,Membrane protein,SCO7206 SC2H12.05,366.0,,sco:SCO7206,,0,,0,"SCO2209,SCO4167,SCO7433",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7205,,SCO7205,Q9K480,unreviewed,Q9K480_STRCO,Hydrolase,SCO7205 SC2H12.04,286.0,,Q9K480,unreviewed,Q9K480_STRCO,Hydrolase,SCO7205 SC2H12.04,286.0,,sco:SCO7205,,0,Chlorocyclohexane and chlorobenzene degradation - Streptomyces coelicolor (path:sco00361); Chloroalkane and chloroalkene degradation - Streptomyces coelicolor (path:sco00625); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120),4,,0,False,,0,False,True,False,True,False,2,False,False,False,False,False,False,False,False,False,
SCO7204,,SCO7204,Q9K481,unreviewed,Q9K481_STRCO,Uncharacterized protein,SCO7204 SC2H12.03c,64.0,,Q9K481,unreviewed,Q9K481_STRCO,Uncharacterized protein,SCO7204 SC2H12.03c,64.0,,sco:SCO7204,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7203,,SCO7203,Q9K482,unreviewed,Q9K482_STRCO,Integral membrane protein,SCO7203 SC2H12.02,258.0,,Q9K482,unreviewed,Q9K482_STRCO,Integral membrane protein,SCO7203 SC2H12.02,258.0,,sco:SCO7203,,0,,0,"SCO2875,SCO3522,SCO3606,SCO7554",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5238,LIB#12:G10; LIB#12:H10,SCO5238,Q9K485,unreviewed,Q9K485_STRCO,TetR-family protein,SCO5238 SC7E4.35,214.0,,Q9K485,unreviewed,Q9K485_STRCO,TetR-family protein,SCO5238 SC7E4.35,214.0,,sco:SCO5238,GO:0003677,1,,0,"SCO0155,SCO4688,SCO5231,SCO5238,SCO5917,SCO7056",6,True,"SCO5237,SCO5238",2,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5237,,SCO5237,Q9K486,unreviewed,Q9K486_STRCO,Oxidoreductase,SCO5237 SC7E4.34c,250.0,,Q9K486,unreviewed,Q9K486_STRCO,Oxidoreductase,SCO5237 SC7E4.34c,250.0,,sco:SCO5237,,0,,0,"SCO0155,SCO4688,SCO5231,SCO5238,SCO5917",5,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5230,,SCO5230,Q9K493,unreviewed,Q9K493_STRCO,Integral membrane protein,SCO5230 SC7E4.27c,94.0,,Q9K493,unreviewed,Q9K493_STRCO,Integral membrane protein,SCO5230 SC7E4.27c,94.0,,sco:SCO5230,,0,,0,"SCO0110,SCO7539,SCO7552",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5229,,SCO5229,Q9K494,unreviewed,Q9K494_STRCO,Permease,SCO5229 SC7E4.26c,532.0,,Q9K494,unreviewed,Q9K494_STRCO,Permease,SCO5229 SC7E4.26c,532.0,,sco:SCO5229,GO:0022857;GO:0055085;GO:0016020,3,,0,"SCO0110,SCO3144",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5228,,SCO5228,Q9K495,unreviewed,Q9K495_STRCO,Acetyltransferase,SCO5228 SC7E4.25c,168.0,,Q9K495,unreviewed,Q9K495_STRCO,Acetyltransferase,SCO5228 SC7E4.25c,168.0,,sco:SCO5228,GO:0016747,1,,0,"SCO2869,SCO4391,SCO4450",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5224,LIB#12:E10; LIB#12:F10,SCO5224,Q9K497,unreviewed,Q9K497_STRCO,AraC-family transcriptional regulator,nrdS SCO5224 SC7E4.21c,322.0,,Q9K497,unreviewed,Q9K497_STRCO,AraC-family transcriptional regulator,nrdS SCO5224 SC7E4.21c,322.0,,sco:SCO5224,GO:0003700;GO:0043565;GO:0006355,3,,0,"SCO0605,SCO3173,SCO4261,SCO6675,SCO7351",5,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5220,,SCO5220,Q9K4A1,unreviewed,Q9K4A1_STRCO,Tetratricopeptide repeat protein,SCO5220 SC7E4.17,326.0,,Q9K4A1,unreviewed,Q9K4A1_STRCO,Tetratricopeptide repeat protein,SCO5220 SC7E4.17,326.0,,sco:SCO5220,GO:0005515,1,,0,SCO7778,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5219,,SCO5219,Q9K4A2,unreviewed,Q9K4A2_STRCO,Lipoprotein,SCO5219 SC7E4.16,418.0,,Q9K4A2,unreviewed,Q9K4A2_STRCO,Lipoprotein,SCO5219 SC7E4.16,418.0,,sco:SCO5219,,0,,0,SCO3144,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5218,,SCO5218,Q9K4A3,unreviewed,Q9K4A3_STRCO,Integral membrane protein,SCO5218 SC7E4.15,441.0,,Q9K4A3,unreviewed,Q9K4A3_STRCO,Integral membrane protein,SCO5218 SC7E4.15,441.0,,sco:SCO5218,,0,,0,SCO5574,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5215,,SCO5215,Q9K4A4,unreviewed,Q9K4A4_STRCO,KANL3/Tex30 alpha/beta hydrolase-like domain-containing protein,SCO5215 SC7E4.12,211.0,,Q9K4A4,unreviewed,Q9K4A4_STRCO,KANL3/Tex30 alpha/beta hydrolase-like domain-containing protein,SCO5215 SC7E4.12,211.0,,sco:SCO5215,,0,,0,SCO7351,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5213,,SCO5213,Q9K4A6,unreviewed,Q9K4A6_STRCO,Integral membrane protein,SCO5213 SC7E4.10c,240.0,,Q9K4A6,unreviewed,Q9K4A6_STRCO,Integral membrane protein,SCO5213 SC7E4.10c,240.0,,sco:SCO5213,,0,,0,"SCO0332,SCO2442,SCO3979,SCO5017,SCO5574,SCO5803",6,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5210,,SCO5210,Q9K4A9,unreviewed,Q9K4A9_STRCO,Molecular chaperone,SCO5210 SC7E4.07c,107.0,,Q9K4A9,unreviewed,Q9K4A9_STRCO,Molecular chaperone,SCO5210 SC7E4.07c,107.0,,sco:SCO5210,GO:0022857;GO:0016020,2,,0,"SCO1839,SCO6003",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5209,LIB#12:C10; LIB#12:D10,SCO5209,Q9K4B0,unreviewed,Q9K4B0_STRCO,TetR-family transcriptional regulator,SCO5209 SC7E4.06,203.0,,Q9K4B0,unreviewed,Q9K4B0_STRCO,TetR-family transcriptional regulator,SCO5209 SC7E4.06,203.0,,sco:SCO5209,GO:0003677,1,,0,"SCO1839,SCO3804,SCO6003,SCO7056",4,True,"SCO0446,SCO0447,SCO0724,SCO1099,SCO1166,SCO1345,SCO1540,SCO1541,SCO1736,SCO1737,SCO2093,SCO2897,SCO3091,SCO3124,SCO3261,SCO3547,SCO3579,SCO3835,SCO3878,SCO3992,SCO4055,SCO4076,SCO4241,SCO4280,SCO4346,SCO4722,SCO4900,SCO4901,SCO5021,SCO5419,SCO5531,SCO5532,SCO5545,SCO5650,SCO5793,SCO5841,SCO6592,SCO6620,SCO6779,SCO6793,SCO7081,SCO7476,SCO7701,SCO7702",44,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5207,,SCO5207,Q9K4B2,unreviewed,Q9K4B2_STRCO,CBS domain-containing protein,SCO5207 SC7E4.04c,145.0,,Q9K4B2,unreviewed,Q9K4B2_STRCO,CBS domain-containing protein,SCO5207 SC7E4.04c,145.0,,sco:SCO5207,,0,,0,"SCO0344,SCO0875,SCO3320,SCO3522,SCO3979,SCO7351",6,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5205,,SCO5205,Q9K4B3,unreviewed,Q9K4B3_STRCO,Sel1 repeat family protein,SCO5205 SC7E4.02,607.0,,Q9K4B3,unreviewed,Q9K4B3_STRCO,Sel1 repeat family protein,SCO5205 SC7E4.02,607.0,,sco:SCO5205,GO:0005515,1,,0,"SCO3173,SCO3201,SCO4167,SCO4391,SCO5574,SCO5803,SCO6003,SCO6565",8,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5396,,SCO5396,Q9K4B5,unreviewed,Q9K4B5_STRCO,Cellulose-binding protein,SCO5396 2SC6G5.40c,310.0,,Q9K4B5,unreviewed,Q9K4B5_STRCO,Cellulose-binding protein,SCO5396 2SC6G5.40c,310.0,,sco:SCO5396,,0,,0,"SCO0610,SCO3668,SCO5942,SCO7552",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
